follow up ; следить/доводить до конца ; игнорировать ; начинать ; ignore ; start ; Нам нужно проследить за результатами встречи. ; We need to follow up on the results of the meeting. ; ˈfɒloʊ ʌp

food ; еда/пища ; напиток ; голод ; drink ; hunger ; В магазине много разной еды. ; There is a lot of different food in the store. ; fuːd

foot ; нога/фут (мера) ; рука ; метр ; hand ; meter ; У меня болит нога. ; My foot hurts. ; fʊt

football ; футбол (соккер/ам. футбол) ; баскетбол ; плавание ; basketball ; swimming ; Он любит играть в футбол. ; He loves to play football. ; ˈfʊtbɔːl

for ; для/в течение ; против ; без ; against ; without ; Это подарок для тебя. ; This is a gift for you. ; fɔːr

force ; сила/принуждение ; слабость ; разрешение ; weakness ; permission ; Он применил силу, чтобы открыть дверь. ; He used force to open the door. ; fɔːrs

force ; заставлять/принуждать ; разрешать ; просить ; allow ; ask ; Его заставили подписать контракт. ; He was forced to sign the contract. ; fɔːrs

forecast ; прогноз ; факт ; прошлое ; fact ; past ; Прогноз погоды обещает дождь. ; The weather forecast predicts rain. ; ˈfɔːrkɑːst

forecast ; прогнозировать ; знать ; скрывать ; know ; hide ; Мы прогнозируем рост продаж. ; We forecast an increase in sales. ; ˈfɔːrkɑːst

foreign ; иностранный/чужой ; местный ; родной ; local ; native ; Он изучает иностранные языки. ; He studies foreign languages. ; ˈfɒrɪn

forest ; лес ; город ; поле ; city ; field ; Мы пошли гулять в густой лес. ; We went for a walk in the dense forest. ; ˈfɒrɪst

forever ; навсегда ; временно ; никогда ; temporarily ; never ; Я буду любить тебя навсегда. ; I will love you forever. ; fərˈɛvər

forget ; забывать ; помнить ; вспоминать ; remember ; recall ; Я забыл взять ключи. ; I forgot to take my keys. ; fərˈɡɛt

forgive ; прощать ; наказывать ; обвинять ; punish ; blame ; Пожалуйста, прости меня за мою ошибку. ; Please forgive me for my mistake. ; fərˈɡɪv

fork ; вилка ; нож ; ложка ; knife ; spoon ; Положи вилку рядом с тарелкой. ; Put the fork next to the plate. ; fɔːrk

form ; форма/бланк ; содержание ; факт ; content ; fact ; Заполните эту форму для регистрации. ; Fill out this form for registration. ; fɔːrm

form ; формировать/образовывать ; разрушать ; разделять ; destroy ; separate ; Они сформировали новую рабочую группу. ; They formed a new working group. ; fɔːrm

formal ; формальный/официальный ; неформальный ; случайный ; informal ; casual ; У нас была формальная встреча. ; We had a formal meeting. ; ˈfɔːrməl

formally ; формально/официально ; неформально ; случайно ; informally ; casually ; Он был официально представлен. ; He was formally introduced. ; ˈfɔːrməli

former ; бывший/прежний ; нынешний ; будущий ; present ; future ; Его бывший коллега переехал. ; His former colleague moved away. ; ˈfɔːrmər

formerly ; раньше/прежде ; сейчас ; позже ; now ; later ; Раньше он работал учителем. ; He formerly worked as a teacher. ; ˈfɔːrmərli

formula ; формула ; правило ; факт ; rule ; fact ; Нам нужна правильная формула для расчета. ; We need the correct formula for the calculation. ; ˈfɔːrmjələ

fortieth ; сороковой ; тридцать девятый ; сорок первый ; thirty-ninth ; forty-first ; Это сороковая годовщина компании. ; This is the fortieth anniversary of the company. ; ˈfɔːrtiɪθ

fortune ; удача/состояние ; неудача ; бедность ; misfortune ; poverty ; Он унаследовал большое состояние. ; He inherited a large fortune. ; ˈfɔːrʧən

forty ; сорок ; тридцать ; пятьдесят ; thirty ; fifty ; Ему сорок лет. ; He is forty years old. ; ˈfɔːrti
